detail,source,timestamp,title,url
登录.今天，你家的孩子被老师叫“宝贝”了吗？.14 岁少年厌学，爸爸辞职带他周游全国，没参考价值也不值得效仿.中小学教师终于得到解救！多地公布减负清单，这些事禁止教师参与.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.山东大学设“死亡教育课”已开课14年：普及程度还远远不够.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,山外学社,2019年9月17日 16:34,"又出事了!官微连发几条低俗内容,网友:是有人故意抹黑",https://baijiahao.baidu.com/s?id=1644910892625550914&wfr=spider&for=pc
登录.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.山东大学设“死亡教育课”已开课14年：普及程度还远远不够.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,高分学习分享,2019年9月17日 17:32,"凌晨官微被黑,连发多条不良信息?网友:怕是有人在抹黑",https://baijiahao.baidu.com/s?id=1644914485623696737&wfr=spider&for=pc
登录.一种新的设计框架可以减少家庭和建筑的能源需求.温州交警：一重型普通货车与自行车相撞，造成自行车骑手当场死亡.江西警方悬赏30万元缉凶！涉及一起故意杀人案.全免费的工作餐，晒出来，网友：没对比就没有伤害，想跳槽.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.山东大学2021年强基计划招生简章出炉 两类考生可报.互联网如何改变员工食堂生活？.志愿填报之优选大学（天津、山东、福建篇）.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,环球网,2019年10月21日 12:41,"食堂哪家强,必上墙",https://baijiahao.baidu.com/s?id=1647976911587224841&wfr=spider&for=pc
登录.《见证初心和使命的“十一书”》第一集 贺页朵的“宣誓书”.《见证初心和使命的“十一书”》第二集 傅烈的“绝命书”.成本不足3元！“防伪套装”也要防伪？.淄博一中校友、中山大学博士生导师赵萌回访母校.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.谈理想 筑梦想｜|潍医知名校友刘明波教授回母校同师生交流.书记高配副部院士有望出任校长，省部共建的康复大学起点有多高？.开封高中校长顾伯宇拜访知名校友杜祥琬院士.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,中国经济网,2019年11月22日 13:26,两教授同日当选院士!另有3位校友入选!,https://baijiahao.baidu.com/s?id=1650879353137452748&wfr=spider&for=pc
登录.音乐人阚立文返乡创业记：“让更多人免费享受音乐之美”.最好的告慰：牺牲民警季越坎生前在办系列案告破.男子因行车纠纷向对方喷射辣椒水 北京警方：行拘10日.山东大学：以志愿服务引领青年学史力行.杭州首个，正式开放！.澎湃下午茶︱庄木弟：奉贤新城建设要超越、跨界、破圈.剪发、去医院实习、学成都方言，张子枫独挑大梁到底有多拼？.赏花正当时！山西发布“山河春意”十大春日花季主题打卡地.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,中国新闻网,2019年11月23日 17:15,2019医学数据科学大会在开幕,https://baijiahao.baidu.com/s?id=1650984024036309591&wfr=spider&for=pc
登录.道听途说，不如眼见为实——上海合作组织秘书长及有关国家驻华使节和外交官参访团一行到访新疆.世界茶贸指数研究中心落户安溪.云南安宁举行2021年妇女趣味运动会.山东大学：以志愿服务引领青年学史力行.学校召开医学专业建设与发展研讨会.美国佛州州长签令：禁止政府签发“疫苗护照”，禁止私企要求消费者出示相关证明.延迟退休终于“定调”？新建议来袭：工龄成关键，获一致好评？.「白银会宁」4/3，阴，0~6℃，东南风3~4级，空气质量优.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,中国日报网,2019年11月25日 14:09,2019医学数据科学大会在齐鲁医学院开幕,https://baijiahao.baidu.com/s?id=1651153665137297244&wfr=spider&for=pc
登录.道听途说，不如眼见为实——上海合作组织秘书长及有关国家驻华使节和外交官参访团一行到访新疆.世界茶贸指数研究中心落户安溪.云南安宁举行2021年妇女趣味运动会.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,中国日报网,2020年2月29日 18:33,新增四个新兴本科专业,https://baijiahao.baidu.com/s?id=1659866968687557381&wfr=spider&for=pc
登录.一种新的设计框架可以减少家庭和建筑的能源需求.温州交警：一重型普通货车与自行车相撞，造成自行车骑手当场死亡.江西警方悬赏30万元缉凶！涉及一起故意杀人案.2021年高考大事备忘录，建议高三考生和家长收藏.2021年高考过了本科线，仍有20%学生上不了本科，原因是这样.高考志愿填报不求人，五步高考志愿填报法帮你搞定，原来你也可以.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.高考志愿填报，调剂要不要同意？不同意，你可能要复读一年！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,环球网,2020年5月6日 17:11,公布2020强基计划招生简章 7专业招180人,https://baijiahao.baidu.com/s?id=1665932116965355174&wfr=spider&for=pc
,腾讯网,2021年4月1日 23:38,...在国际赛事中荣获金奖|艺术学院|本科生|周琦|美国纽约|,http://new.qq.com/omn/ENT20190/20210401A0FO8M00.html
首页.新闻.图片.视频.文娱.体育.教育.房产.汽车.美食.专题.购物.青岛全搜索.青岛全搜索电子报.更多>>.关于我们.公司运营.广告服务.诚聘英才.联系方式.友情链接.鲁ICP备10203953.,青岛掌控传媒,2021年4月2日 07:07,齐鲁医院(青岛)连续两次从生死线“抢”人,http://wb.qdqss.cn/html/qdrb/20210402/qdrb492527.html
登录.贪污作业本费等118.4万，山东一中学原财务主任当庭认罪.美国北卡罗来纳州发生枪击事件 已致3死4伤.“乐拼”恶意模仿“乐高”，被判赔3000万元.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,人民日报,2018年7月1日 21:23,"发了一条微博,结果全国的大学都来""抢人""了",https://baijiahao.baidu.com/s?id=1604794498225158311&wfr=spider&for=pc
登录.辱骂烈士、侮辱烈属？拘！.这份名单，令人痛心！.病毒来自缅甸，未发现病毒变异.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.山东大学设“死亡教育课”已开课14年：普及程度还远远不够.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.山东大学龙山校区尚未建成，关注度却不低，这是为什么？.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,中国青年网,2018年10月18日 10:56,推出引才新政 讲席教授年薪不低于70万,https://baijiahao.baidu.com/s?id=1614630805604692412&wfr=spider&for=pc
登录.肇庆清明假期首日出现拥堵，50公里路程开车走了近6小时.新兴县公安局法医王萍：两项技术成果填补国内空白.清明小长假广州哪里好玩？这份11区踏青攻略请收好.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.山东大学设“死亡教育课”已开课14年：普及程度还远远不够.以前很辉煌，但如今很落寞的4所“985”，兰大排在第四！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,广州日报,2019年7月12日 22:57,道歉了!,https://baijiahao.baidu.com/s?id=1638865012276241174&wfr=spider&for=pc
,腾讯网,2021年4月3日,“强基计划”来了!设八个专业 两类考生可报 新增考生确认环节,https://new.qq.com/omn/20210403/20210403A0162W00.html
"网易首页.应用
            .
                  .
                  .
                  .
                  .
                  .
                  .
                  .
            .新闻.国内.国际.图片.评论.探索.军事.本地新闻.王三三.体育.NBA.CBA.综合.中超.国际足球.英超.西甲.意甲.娱乐.明星.图片.电影.电视.音乐.稿事编辑部.娱乐FOCUS.星捕快.财经.股票.行情.产经.新股.金融.基金.商业.理财.汽车.购车.行情.选车.车型库.行业.用车.汽车图片.科技.通信.IT.互联网.移动互联网.特别策划.五道口沙龙.易语中的.专题.女人.亲子.艺术.时尚.收藏.情感.星座.美容.手机.数码.移动.电脑.手机库.家电.智能硬件.相机.手机视频.房产.家居.北京房产.上海房产.广州房产.全部分站.楼盘库.家具.卫浴.衣柜.旅游.户外.贵州.美食.四川.景点.新疆.专题.西藏.教育.移民.考研.留学.公务员.外语.中小学.高考.校园.查看网易地图.登录.注册免费邮箱
                .
                      .
                      .
                .
                  .
                .
                      .
                      .
                      .
                      .
                      .
                      .
                      .
                .
                      .
                      .
                      .
                      .
                      .
                      .
                      .
                      .
                      .
                .
                      .
                      .
                      .
                      .
                      .
                      .
                .
                      .
                      .
                      .
                      .
                      .
                      .
                      .网易首页.网易号.申请入驻.举报.0.返回网易首页.下载网易新闻客户端.
                                .如何看待 2021 年天津大学建筑学考研，本校学生全军覆没？.
                                    .
                                .调剂失败，上岸无望？这些院校发布二次调剂信息，快来看看.
                                    .
                                .通过2021考研，发现了4个问题，今后考研或许会更难.
                                    .
                                .复录比1:1，这些院校是等额复试.
                                    .
                                .喜报：赵县这五名同学荣获国家奖学金.
                                    .
                                .北大竟然负增长，北京化工增长第1！102所一流高校4年经费榜单.
                                    .
                                .绿色进高校！明年北京七成高校将完成绿色学校达标创建.
                                    .
                                .中国的科研人员太累了，建议培养一些庸俗的爱好.
                                    .
                                .院士校长：人生两个阶段最能逼出成果，一是拿博士学位，二是评正教授.
                                    .
                                .男生在课桌上玩手机，老师手指不经意碰到，网友：富贵险中求！.
                                    .
                                .初中女生高能吐槽学霸，你以为她是学渣，没想到是“凡尔赛本赛”.
                                    .
                                .2021北京图书订货会闭幕.
                                    .
                                .“方舱医院考研女孩”被录取了，导师真是他.
                                    .
                                .看图猜成语：学霸来挑战，做啥啥都会.
                                    .
                                .神图：当学霸玩起骚操作.
                                    .
                                .学霸与学渣之间只差一顿揍？孩子挨打前后，作业质量天差地别.
                                    .
                                .B站的“叫醒服务”有多刺激？看完根本睡不着的那种！.
                                    .
                                .每天帮孩子每道题都订正，成绩却一塌糊涂？很多妈妈都在犯这种错.
                                    .
                                .深度探索“聪明”的密码！那些TOP5%的学霸，是靠天赋还是靠努力.
                                    .
                                .清华学霸的健美比赛火了，看到这身材，真是不得不佩服.
                                    .
                                .读《和时间做朋友》：成年人的“时间体面”，如何才能拥有？.
                                    .
                                .写给16岁的儿子的第一封家书：万语千言，只凝聚成一句祝愿.
                                    .
                                .专访丨成外高三男生获240万奖学金：真正的热爱，绝不是浅尝辄止.
                                    .
                                .吴永恩99朵玫瑰加戒指，告白想成真情侣，王子文嘴硬心软被套牢.
                                    .
                                .事发大连！情侣外出后，房间传出异味！推门一看，到处都是.
                                    .
                                .光明时评：是时候取消少数民族高考加分了.
                                    .
                                .清华学霸夫妻住18㎡蜗居，床上做运动，没地晾衣服，生活令人窒息.
                                    .
                                .做一个无心仕途的公务员是什么体验：选择一条合适的路，有多重要.
                                    .
                                .两个人关系再好，坚持这三件事，缘分就耗尽了.
                                    .
                                .王子文吃醋前女友，吴永恩宠溺带去买情侣戒指，亲自官宣恋爱实锤.
                                    .
                                .真心相爱的情人，会一起度过四个阶段，很多人都在第三阶段放弃了.
                                    .
                                .男女高危行为NO.1.
                                    .
                                .本以为是一面墙，离近一看，学霸的世界我不懂.
                                    .
                                .00后情侣进藏第三天，弃车坐飞机回家，就此分道扬镳.
                                    .
                                .米卡出国学习欲与克垒领证，克垒果断拒绝，三年后归来克垒傻眼.
                                    .
                                .大宝白冰大爷大妈式遛弯，花絮甜过初恋，情侣装配一脸给我冲.
                                    .
                                .“共享”这些东西的异性，是导致关系不纯的开始，别不信.
                                    .
                                .王子文问了情侣都会问的问题，吴永恩巧妙回应，自古套路得人心.
                                    .
                                .教育部传来3个“坏消息”，升学难度再升级，各家长：没法上学了.
                                    .
                                .“我拉黑了男友，因为他不如男闺蜜持久”.
                                    .
      .一周人事观察：今年首位新省委书记到任，一周内5名“70后”晋升副部.
      .央视女主持走秀时泳裤滑落,却当作什么事也没发生：谁爱看谁看.
      .西拉米居住条件曝光：狭小铁皮房破旧不堪，茅房还是原始蹲坑.
      .84岁老人春节都不舍得买点肉？提起儿子老泪纵横，背后有啥隐情.
      .广东队新外援现身？比赛裤都穿上了？原来是空欢喜一场.
      .中国70%的原油靠进口，靠造电动汽车就能解决么？.
      .哈佛校长：教育的目标是让人能辨别谁在胡说八道.
      .亏损近5千亿，14亿中国人竟“养不起”公路？赚的钱都去哪了.
      .苏伊士运河天价索赔战打响:货主船长都要赔钱，金额可达340亿美元.
      .不要前往！不要前往！不要前往！多地紧急提醒….
      .没有早餐的城市？.
      .越是家境好学历高的女性，有娃后越容易成为全职妈妈，原因很现实.
      .民间故事：阴阳先生深夜过坟墓，发现一群人吃饭，后来才知不是人.
      .这回轮到英国了，约翰逊骂“无耻暴徒”，华春莹一句反问直击要害.
      .圣雄甘地另类人生：长期与少女洗澡同睡，曾建议中国停止反抗日军.
      .重庆江北：品尝传说中的“女神面”，豌杂面很香辣，老板娘很漂亮.
      .以其人之道还治其人之身！中国趁夜反击，中方不惹事，但也不怕事.
      .九十年代广东最红的两司仪，一位演绎监狱风云，一位演绎慈善人生.
      .存放几年后的白酒堪比千元白酒？教你几个秘诀，保证酒越放越香.
      .男人的幻想性行为 VS 女人的幻想性行为.
                        .化学人生.~人生如化学 化学悟人生~.全部.教育要闻.
            .留美学霸自杀，一场属于“别人家的孩子”的悲剧.二本突变985，学生的学历也会一起升级吗？.中国的科研人员太累了，建议培养一些庸俗的爱好.教育部干得漂亮！两大重要考试被取消了.头条要闻.
            .7岁男童登封武校习武死亡 教练涉嫌过失致人死亡罪被起诉 .英教授：英美视海洋法为打击中国工具 但遵守了吗?.中美南海撞机事件后 曝美军迫降中国时慌乱销毁机密.李宁球鞋遭热炒暴涨31倍！转战国货有人几天赚辆车.头条要闻.
            .7岁男童登封武校习武死亡 教练涉嫌过失致人死亡罪被起诉 .英教授：英美视海洋法为打击中国工具 但遵守了吗?.中美南海撞机事件后 曝美军迫降中国时慌乱销毁机密.李宁球鞋遭热炒暴涨31倍！转战国货有人几天赚辆车.体育要闻.
            .北京22分大逆转上海锁定季后赛 吉布森46+6+7.惨！库里缺阵勇士53分完败猛龙 最多落后61分.库兹马30+5湖人力克国王 巴恩斯26+5马修斯伤退.字母哥47+12雄鹿擒开拓者 利拉德32分霍勒迪22+10.娱乐要闻.
            .不满张柏芝立人设卖惨？ 向太点赞动态内涵其人品.baby独自带儿子赏花被偶遇 全程牵着小海绵太贴心.复合了？李小璐陪甜馨海边游玩 前夫贾乃亮疑同行.陈思诚想把张子枫吻戏留给刘昊然 被吐槽爹味太浓.财经要闻.30人血栓7人死亡！这种争议疫苗又出事.农民卖菠菜 1300斤15元 菜贩:行情就这样.椰树集团""辣眼""回应！担心名牌""椰树""被搞垮.中信证券获第一大股东增持 9天扫货27亿！.科技要闻.
            .俄罗斯法庭宣布对推特处以890万卢布罚款：共3项违法记录.脸书未经同意向用户发送短信行为获法院支持.苹果新任命硬件工程高级副总裁 直接向库克汇报工作.马斯克为特斯拉德州超级工厂招人：有高中文凭就可以.汽车要闻.
            .今年内进入国内市场 捷尼赛思G80正式发布.扩充产品线 奥迪e-tron家族新车4月11日上市.特斯拉Model Y新车型信息 动力提升/续航更远.3月库存预警指数55.5% 4月车市或遇“倒春寒”.艺术.家居.数码.手机.公开课.艺术要闻.
        .著名壁画家梁运清捐赠作品展亮相央美.浙博新展“草木一天地”.前方高能！4000种装饰纹样向你袭来～.意大利绘画：细节织就的美丽，质感一流！.家居要闻.
            .记者花5200元/月试租香港9㎡单间 五人共享一厕.双胞胎妈妈晒70平温馨家 小客厅整洁到可以打棒球.安徽5A景区旁139㎡合院卖200万 门口有""大恐龙"".数码要闻.
            .董明珠称三十年没休过假：我是不会享受生活的人 .95后小伙历时3年：用游戏神还原广州！画面太逼真.Intel处理器低调更名：傻傻分不清楚.手机要闻.
            .一睹为快！一加难产机型曝光：开箱照片来了.央视揭充电桩投资骗局：有人被骗上百万！.运营商大幅“断奶” 代理愁坏：怎么活？.公开课.
        .马斯克的十条人生建议.有一种毒药叫“成功学”.26天高情商实战速成课.沟通前如何掌握别人个性.
            .
            .About NetEase.公司简介.联系方法.招聘信息.客户服务.隐私政策.广告服务.不良信息举报 Complaint Center.廉正举报.",网易新闻,2021年4月3日,学霸情侣双双保研名校:并肩走在变得更好的路上,http://dy.163.com/article/G6KC51790511BNSN.html
登录.教育部要求晚10点到次日早8点不得为未成年人提供游戏服务.日本全国4月1日新增确诊病例2606例 连续2天超过2500例.新意互动曲伟海举行OKR培训会，成就人才培养“新基建”.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.山东省高校排名出炉，山东大学稳居榜首，齐鲁工业大学争议较大.山东大学设“死亡教育课”已开课14年：普及程度还远远不够.山东大学2021年强基计划招生简章出炉 两类考生可报.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,环京津网,2019年7月13日 20:06,人民日报评致歉:不卑不亢才是最好的尊重,https://baijiahao.baidu.com/s?id=1638945245512621642&wfr=spider&for=pc
登录.河南一村霸靠拳头当上村主任，还妄想“统治全村一百年”.男子裸聊被敲诈后“以劳抵债”，越干越起劲两周获利近八千.交通运输部：2022年全面普及道路客运电子客票.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.浙工大初审3380人通过！这所大学综评校测如何应对？真题解答.山东大学2021年强基计划招生简章发布！附2020年各省市入围分数线.招280人！浙江工商2021年三位一体综合评价招生数据及校测攻略！.放弃保研清华、北大，从美国硅谷女强人到中国主持人，亮相央视.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,济南时报,2019年7月14日 01:30,最新!招录情况……,https://baijiahao.baidu.com/s?id=1638960974990710135&wfr=spider&for=pc
登录.道听途说，不如眼见为实——上海合作组织秘书长及有关国家驻华使节和外交官参访团一行到访新疆.世界茶贸指数研究中心落户安溪.云南安宁举行2021年妇女趣味运动会.现象级人工智能城市诞生！.人工智能图像生成技术：短短5年内如何飞速发展？.解决失眠问题，大数据与人工智能来出招.刘庆峰：人工智能技术为企业数字化转型提供了前所未有的动力.意外！130所大学争相开设的专业，存在3个致命缺陷.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,中国日报网,2019年7月6日 18:40,与南洋理工大学共建人工智能国际联合研究院,https://baijiahao.baidu.com/s?id=1638305507949478682&wfr=spider&for=pc
,腾讯网,2021年4月2日 17:58,收藏篇!国内第三代试管医院排行榜新鲜出炉,https://new.qq.com/omn/20210402/20210402A0B2A600.html
登录.习近平向台湾列车出轨事故遇难同胞表示哀悼.神模仿！初中女生一开口，网友直呼绝了.里程碑式突破！人类首次发现银河系超高能宇宙线源存在证据.学校管理不公的情况下，为何很少有教师维权？.减负了这么多年，有多少减负措施各地真正执行了？.考研分数不高，本科学校也不好，调剂还想选个好学校，可行么？.校长用4个“6”汇报学校教育教学工作，得到领导好评，值得借鉴.高考志愿填报，调剂要不要同意？不同意，你可能要复读一年！.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,科技日报,2019年7月13日 02:17,"道歉,另一所高校也发声……",https://baijiahao.baidu.com/s?id=1638877584001181205&wfr=spider&for=pc
,腾讯网,2021年4月2日 20:02,"跨越1800公里!女孩误服农药赶来救治,病情每小时都可能变化",https://new.qq.com/omn/20210402/20210402A0DA9D00.html
,腾讯网,2021年3月29日 17:02,重磅!2021强基计划来了!已有10所高校发布简章!其中这3所不需笔试!,https://new.qq.com/omn/20210403/20210403A008R300.html
登录.“蓬长仙境号”旅游专列+“蓬莱直通车”旅游专线今日开通.公安机关全链条打击，“杀猪盘”诈骗团伙覆灭…….忆先烈 铸警魂.再爱孩子，也要让他承受这7种苦，家长有空记得看看！.总是催促孩子“快一点”有较大危害！爱催的父母该留神.孩子的自律、时间管理、行为问题和界限感等，都与父母的做法有关.这3种教育对孩子大脑有“慢性伤害”，你还以为只是“给点压力”.你的夸奖，正把孩子推向自卑！还自以为是先进的教育方式.设为首页.使用百度前必读.意见反馈.京公网安备11000002000001号.,山东热搜,2021年3月21日 09:22,"义诊来啦!这场大医直播,专为破解孩子长个儿烦恼而说",https://baijiahao.baidu.com/s?id=1694802612372452636&wfr=spider&for=pc
